batch_id,batch_seq,entry_id,headword,headword_norm,meaning_ja_short,pos_current,pos_label_ja,pos_secondary,pos_candidates,pos_confidence,pos_score_margin,is_multi_pos,pos_evidence,stage,stage_label,grade_bucket_default_label,grade_bucket_standard_label,source_count,source_books,review_priority,review_score,review_reason,jp_hint_pos,jp_hint_pos_label_ja,suggested_pos_auto,suggested_pos_auto_label_ja,suggested_reason,decision_pos,decision_pos_label_ja,decision_reason,reviewer,status,prefill_rule,is_prefilled,global_rank
BATCH_10,10,WB007152,sanctuary,sanctuary,聖域、避難所,noun,名詞,,noun:2,45,88.67,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),2,TOEFLテスト英単語3800 | 英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2342
BATCH_10,10,WB006358,satisfactory,satisfactory,満足のいく,verb,動詞,adjective,verb:1 | adjective:1,84,9.34,True,meaning_dict_form_verb,3,HS_Core,高1完了(速習),高2標準(標準),2,英単語Stock4500 | 話題別英単語リンガメタリカ,MEDIUM,7,multi_pos | very_close_margin,,,,,,verb,,prefill_keep_current_non_fallback:meaning_dict_form_verb,auto_prefill,done,keep_current_non_fallback,True,2343
BATCH_10,10,WB007158,sermon,sermon,説教,noun,名詞,,noun:2,45,88.67,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),2,ユメタン青 | 英検準1級単熟語EX 第2版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2344
BATCH_10,10,WB007139,shuttle,shuttle,往復便,noun,名詞,,noun:2,45,88.67,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),2,DUO3.0 | TOEIC Gold Phrases 金のフレーズ,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2345
BATCH_10,10,WB007579,skepticism,skepticism,疑い,adjective,形容詞,noun,noun:1 | adjective:1,84,4.86,True,meaning_adjective_marker,3,HS_Core,高1完了(速習),高1基礎(標準),2,DUO3.0 | 英検 1級 でる順パス単 5訂版,MEDIUM,7,multi_pos | very_close_margin,,,,,,noun,名詞,manual_deep_change,manual_deep,done,,False,2346
BATCH_10,10,WB007571,slender,slender,すらりとした,adjective,形容詞,noun,noun:1 | adjective:1,84,14.52,True,meaning_adjective_marker,3,HS_Core,高1完了(速習),高1基礎(標準),2,システム英単語 5訂版 | 英単語Stock4500,MEDIUM,7,multi_pos | very_close_margin,,,,,,adjective,形容詞,manual_deep_keep,manual_deep,done,,False,2347
BATCH_10,10,WB007181,spokesperson,spokesperson,報道担当者,noun,名詞,,noun:2,45,92.5,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),2,DUO3.0 | 英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2348
BATCH_10,10,WB006366,sponsor,sponsor,スポンサー、スポンサーをつとめる,verb,動詞,noun,verb:1 | noun:1,84,7.13,True,meaning_dict_form_verb,3,HS_Core,高1完了(速習),高2標準(標準),2,英単語Stock4500 | 英検 準1級 でる順パス単 5訂版,MEDIUM,7,multi_pos | very_close_margin,,,,,,verb,名詞,prefill_keep_current_non_fallback:meaning_dict_form_verb,auto_prefill,done,keep_current_non_fallback,True,2349
BATCH_10,10,WB007133,stationary,stationary,文房具,noun,名詞,,noun:2,45,88.67,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),2,ユメタン青 | 英検 1級 でる順パス単 5訂版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2350
BATCH_10,10,WB007199,taboo,taboo,タブー、ご法度,noun,名詞,,noun:2,45,88.67,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),2,英単語Stock4500 | 速読英単語 上級編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2351
BATCH_10,10,WB007229,tact,tact,機転,noun,名詞,,noun:2,45,88.67,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),2,TOEFLテスト英単語3800 | ユメタン青,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2352
BATCH_10,10,WB007196,theology,theology,神学,noun,名詞,,noun:2,45,88.67,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),2,英単語Stock4500 | 速読英単語 上級編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2353
BATCH_10,10,WB007228,toll-free,toll-free,フリーダイヤルで,noun,名詞,,noun:2,45,88.67,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),2,DUO3.0 | 英検準1級単熟語EX 第2版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2354
BATCH_10,10,WB007232,tornado,tornado,竜巻（トルネード）,noun,名詞,,noun:2,45,88.67,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),2,TOEFLテスト英単語3800 | 英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2355
BATCH_10,10,WB007594,troublesome,troublesome,面倒な,adjective,形容詞,verb,verb:1 | adjective:1,86,0.64,True,meaning_dict_form_adjective,3,HS_Core,高1完了(速習),高2標準(標準),2,ユメタン青 | 英単語Stock4500,MEDIUM,7,multi_pos | very_close_margin,adjective,形容詞,,,,adjective,形容詞,manual_deep_keep,manual_deep,done,,False,2356
BATCH_10,10,WB007219,tuberculosis,tuberculosis,結核,noun,名詞,,noun:2,45,88.67,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),2,TOEFLテスト英単語3800 | 英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2357
BATCH_10,10,WB007239,unrelated,unrelated,無関係の、血縁関係がない,noun,名詞,,noun:2,45,88.67,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),2,コーパス4500 4th Edition | 英単語ターゲット1900 6訂版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2358
BATCH_10,10,WB007248,versus,versus,(A ~ Bで) A対B、AかBか,noun,名詞,,noun:2,45,92.5,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),2,英単語Stock4500 | 英単語ターゲット1900 6訂版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2359
BATCH_10,10,WB007273,white-collar,white-collar,オフィス労働の,noun,名詞,,noun:2,45,88.67,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),2,DUO3.0 | 話題別英単語リンガメタリカ,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2360
BATCH_10,10,WB007269,wire,wire,ワイヤー,noun,名詞,,noun:2,45,92.5,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),2,英検 2級 でる順パス単 5訂版 | 速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2361
BATCH_10,10,WB007120,1960s,1960s,1960年代,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,DUO3.0,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2362
BATCH_10,10,WB006517,alienated,alienated,"疎外された, 引き離された",noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2363
BATCH_10,10,WB006512,aluminum,aluminum,アルミニウム,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,英検 2級 でる順パス単 5訂版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2364
BATCH_10,10,WB006483,amused,amused,おもしろがった,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2365
BATCH_10,10,WB006514,antonym,antonym,反意語,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,ユメタン青,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2366
BATCH_10,10,WB006501,aristocrat,aristocrat,貴族,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,DUO3.0,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2367
BATCH_10,10,WB006492,armed,armed,武装した,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,ユメタン青,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2368
BATCH_10,10,WB006508,arrow,arrow,矢、矢印,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,チャンクで英単語 Standard 第2版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2369
BATCH_10,10,WB006545,aspirin,aspirin,鎮痛剤,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,DUO3.0,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2370
BATCH_10,10,WB006593,bouquet,bouquet,花束,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2371
BATCH_10,10,WB006590,broth,broth,だし,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2372
BATCH_10,10,WB006560,buck,buck,ドル,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,DUO3.0,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2373
BATCH_10,10,WB006591,buckwheat,buckwheat,そば粉,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2374
BATCH_10,10,WB006596,buffet,buffet,ビュッフェ（立食での食事）,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2375
BATCH_10,10,WB006597,businessman,businessman,実業家,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,DUO3.0,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2376
BATCH_10,10,WB006604,cabin,cabin,客室,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,DUO3.0,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2377
BATCH_10,10,WB006599,cheep,cheep,安い,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2378
BATCH_10,10,WB006622,collar,collar,襟,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,DUO3.0,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2379
BATCH_10,10,WB006674,colored,colored,色付きの,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2380
BATCH_10,10,WB006602,conceit,conceit,うぬぼれ,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2381
BATCH_10,10,WB006680,Congratulations!,congratulations,おめでとう！,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,DUO3.0,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2382
BATCH_10,10,WB006668,contaminated,contaminated,汚染された,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,システム英単語 5訂版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2383
BATCH_10,10,WB006678,cop,cop,警官，刑事,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,DUO3.0,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2384
BATCH_10,10,WB006676,crocodile,crocodile,ワニ,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2385
BATCH_10,10,WB006667,cupboard,cupboard,食器棚,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2386
BATCH_10,10,WB006605,cyberbullying,cyberbullying,ネット上でのイジメ,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2387
BATCH_10,10,WB006718,deep-fried,deep-fried,油で揚げた,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2388
BATCH_10,10,WB006730,deli,deli,デリ,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,DUO3.0,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2389
BATCH_10,10,WB006728,dot,dot,点、しみ,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2390
BATCH_10,10,WB006687,Dutch,dutch,オランダ(語),noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2391
BATCH_10,10,WB006734,emoji,emoji,絵文字,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2392
BATCH_10,10,WB006761,enlightened,enlightened,進んだ考えの,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,システム英単語 5訂版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2393
BATCH_10,10,WB006758,evacuated,evacuated,避難した,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,システム英単語 5訂版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2394
BATCH_10,10,WB006750,examinee,examinee,被験者、受験者,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2395
BATCH_10,10,WB006757,excluding,excluding,〜を除いて,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2396
BATCH_10,10,WB006756,expecting,expecting,おめでたの（妊娠中の）,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2397
BATCH_10,10,WB006759,extracurricular,extracurricular,教科外の,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2398
BATCH_10,10,WB006793,Fahrenheit,fahrenheit,華氏、華氏の,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高2標準(標準),1,英単語Stock4500,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2399
BATCH_10,10,WB006794,fifty-fifty,fifty-fifty,五分五分の,noun,名詞,,noun:1,45,46.25,False,fallback_noun,3,HS_Core,高1完了(速習),高1基礎(標準),1,DUO3.0,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,2400
