batch_id,batch_seq,entry_id,headword,headword_norm,meaning_ja_short,pos_current,pos_label_ja,pos_secondary,pos_candidates,pos_confidence,pos_score_margin,is_multi_pos,pos_evidence,stage,stage_label,grade_bucket_default_label,grade_bucket_standard_label,source_count,source_books,review_priority,review_score,review_reason,jp_hint_pos,jp_hint_pos_label_ja,suggested_pos_auto,suggested_pos_auto_label_ja,suggested_reason,decision_pos,decision_pos_label_ja,decision_reason,reviewer,status,prefill_rule,is_prefilled,global_rank
BATCH_05,5,WB011849,repository,repository,保管場所,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1048
BATCH_05,5,WB009192,requirements,requirements,要求、必需品、必要条件,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1049
BATCH_05,5,WB011800,respite,respite,休息、休憩、一時の安らぎ,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1050
BATCH_05,5,WB009180,respondent,respondent,(調査・アンケートの)回答者,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検 準1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1051
BATCH_05,5,WB011808,retina,retina,網膜、目の奥の膜、感光層,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1052
BATCH_05,5,WB009159,retired,retired,退役、退職した、引退した、退役の,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1053
BATCH_05,5,WB009160,retiree,retiree,退職者、引退者,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1054
BATCH_05,5,WB011833,retiring,retiring,引退した、隠居した,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1055
BATCH_05,5,WB011790,retrospect,retrospect,追想、回想,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,鉄緑会 東大英単語熟語 鉄壁,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1056
BATCH_05,5,WB009197,rib,rib,あばら骨,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1057
BATCH_05,5,WB011844,ridge,ridge,尾根、山脈,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1058
BATCH_05,5,WB011850,rite,rite,儀式、礼拝,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1059
BATCH_05,5,WB011835,riverbed,riverbed,川底、河川敷,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1060
BATCH_05,5,WB011812,roadside,roadside,道端、路肩、路傍,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1061
BATCH_05,5,WB009168,robbery,robbery,強盗（事件）,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検 準1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1062
BATCH_05,5,WB009184,robotics,robotics,ロボット工学,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1063
BATCH_05,5,WB011846,rococo,rococo,ロココ（様式）、過剰な装飾、繊細な装飾,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1064
BATCH_05,5,WB011834,rookery,rookery,ねぐら、群れ,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1065
BATCH_05,5,WB011841,roost,roost,"止まり木, 棚",noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1066
BATCH_05,5,WB011792,roundabout,roundabout,"迂回の, 婉曲な；回り道の",noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,速読英単語 上級編,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1067
BATCH_05,5,WB009268,safari,safari,サファリ,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1068
BATCH_05,5,WB011936,saline,saline,塩分の、塩水の、塩化の,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1069
BATCH_05,5,WB009235,sanctioned,sanctioned,許可された、〜を許可する／許可、承認,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1070
BATCH_05,5,WB011912,satire,satire,風刺、皮肉、おどけ,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1071
BATCH_05,5,WB009248,savings,savings,貯金、預金、貯え,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1072
BATCH_05,5,WB011853,saw,saw,見た、ノコギリ、のこぎり,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1073
BATCH_05,5,WB011864,scalp,scalp,頭皮、頭の皮、スカルプ,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1074
BATCH_05,5,WB009247,scam,scam,詐欺、ペテン,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1075
BATCH_05,5,WB009208,schema,schema,概要、大要、図解,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1076
BATCH_05,5,WB009218,schizophrenia,schizophrenia,統合失調症,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1077
BATCH_05,5,WB011926,scourge,scourge,災厄、天罰,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1078
BATCH_05,5,WB011909,scruple,scruple,良心の呵責、疑念、ためらい,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1079
BATCH_05,5,WB009263,scurvy,scurvy,壊血病,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1080
BATCH_05,5,WB011857,seaport,seaport,港、海港,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1081
BATCH_05,5,WB011861,seashore,seashore,海岸、海辺,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1082
BATCH_05,5,WB011868,seaside,seaside,海辺、海岸、海岸沿い,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1083
BATCH_05,5,WB011871,seasoning,seasoning,調味料、味付け、スパイス,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1084
BATCH_05,5,WB011920,seismology,seismology,地震学,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1085
BATCH_05,5,WB011879,self,self,自己,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,鉄緑会 東大英単語熟語 鉄壁,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1086
BATCH_05,5,WB009262,semantics,semantics,意味論,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1087
BATCH_05,5,WB011937,senile,senile,老齢の、老衰の,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1088
BATCH_05,5,WB011897,shackle,shackle,手錠、束縛、拘束,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1089
BATCH_05,5,WB009265,shipwreck,shipwreck,難破船,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1090
BATCH_05,5,WB011862,shortcut,shortcut,近道、ショートカット、簡単な方法,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1091
BATCH_05,5,WB009223,shortfall,shortfall,不足、未達,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1092
BATCH_05,5,WB009205,shortsighted,shortsighted,近視眼的,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1093
BATCH_05,5,WB011885,shrub,shrub,"低木, 小木, 低木",noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1094
BATCH_05,5,WB009234,side-effect,side-effect,副作用、思わぬ結果,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1095
BATCH_05,5,WB011922,siege,siege,包囲、籠城,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1096
BATCH_05,5,WB011943,sinewy,sinewy,筋肉質の、たくましい,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1097
BATCH_05,5,WB011895,sled,sled,そり、ソリを滑らせる、雪上車,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1098
BATCH_05,5,WB011931,slough,slough,沼地、泥炭地,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1099
BATCH_05,5,WB011902,slur,slur,"不明瞭な発音, ぼやかす, 冒涜",noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1100
BATCH_05,5,WB011896,sojourn,sojourn,一時滞在、滞在期間、短期滞在,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1101
