batch_id,batch_seq,entry_id,headword,headword_norm,meaning_ja_short,pos_current,pos_label_ja,pos_secondary,pos_candidates,pos_confidence,pos_score_margin,is_multi_pos,pos_evidence,stage,stage_label,grade_bucket_default_label,grade_bucket_standard_label,source_count,source_books,review_priority,review_score,review_reason,jp_hint_pos,jp_hint_pos_label_ja,suggested_pos_auto,suggested_pos_auto_label_ja,suggested_reason,decision_pos,decision_pos_label_ja,decision_reason,reviewer,status,prefill_rule,is_prefilled,global_rank
BATCH_06,6,WB000406,dictionary,dictionary,辞書,noun,名詞,,noun:8,45,438.85,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),8,システム英単語 BASIC 5訂版 | ユメタン黄 | 英単語Stock3000 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 4級 でる順パス単 5訂版 | 英検 5級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1306
BATCH_06,6,WB000486,farm,farm,農場、農園,noun,名詞,,noun:8,45,435.02,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),8,システム英単語 BASIC 5訂版 | ユメタン黄 | 英単語Stock3000 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 4級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版 | 速読英単語 入門編 改訂第3版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1307
BATCH_06,6,WB002363,flour,flour,小麦粉,noun,名詞,,noun:8,45,400.6,False,fallback_noun,1,JHS_Foundation,中3発展,中1基礎(標準),8,DUO3.0 | TOEFLテスト英単語3800 | チャンクで英単語 Standard 第2版 | 英単語Stock4500 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 準2級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1308
BATCH_06,6,WB002372,following,following,次（以下）の,noun,名詞,,noun:8,45,402.51,False,fallback_noun,1,JHS_Foundation,中3発展,中3発展(標準),8,DUO3.0 | TOEIC Gold Phrases 金のフレーズ | ユメタン赤 | 英単語Stock4500 | 英単語ターゲット1200 改訂版 | 英検 準2級 でる順パス単 5訂版 | 英検 準2級 プラス 重要度順パス単 | 速読英単語 中学版 改訂版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1309
BATCH_06,6,WB000492,forest,forest,森林,noun,名詞,,noun:8,45,425.46,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),8,DUO3.0 | システム英単語 BASIC 5訂版 | ユメタン黄 | 英単語Stock3000 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 準2級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1310
BATCH_06,6,WB002402,gap,gap,隙間、ギャップ、間隔,noun,名詞,,noun:8,45,387.21,False,fallback_noun,1,JHS_Foundation,中3発展,中3発展(標準),8,システム英単語 BASIC 5訂版 | チャンクで英単語 Standard 第2版 | ユメタン黄 | 英単語Stock4500 | 英検 2級 でる順パス単 5訂版 | 英検 準2級 プラス 重要度順パス単 | 速読英単語 必修編 | 鉄緑会 東大英単語熟語 鉄壁,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1311
BATCH_06,6,WB000551,ghost,ghost,幽霊,noun,名詞,,noun:8,45,415.9,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),8,ユメタン黄 | 英単語Stock3000 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 話題別英単語リンガメタリカ | 速読英単語 中学版 改訂版 | 速読英単語 入門編 改訂第3版 | 速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1312
BATCH_06,6,WB002415,harmony,harmony,調和,noun,名詞,,noun:8,45,398.69,False,fallback_noun,1,JHS_Foundation,中3発展,中3発展(標準),8,コーパス4500 4th Edition | システム英単語 BASIC 5訂版 | チャンクで英単語 Standard 第2版 | 英単語ターゲット1200 改訂版 | 英検 準2級 でる順パス単 5訂版 | 英検 準2級 プラス 重要度順パス単 | 速読英単語 入門編 改訂第3版 | 速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1313
BATCH_06,6,WB000627,job,job,"仕事, 職",noun,名詞,,noun:8,45,429.29,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),8,DUO3.0 | システム英単語 BASIC 5訂版 | ユメタン黄 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 4級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版 | 速読英単語 入門編 改訂第3版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1314
BATCH_06,6,WB000648,late,late,遅れた,noun,名詞,,noun:8,45,423.55,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),8,DUO3.0 | ユメタン黄 | 英単語Stock4500 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 4級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版 | 速読英単語 入門編 改訂第3版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1315
BATCH_06,6,WB000704,middle,middle,真ん中,noun,名詞,,noun:8,45,419.72,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),8,ユメタン黄 | 英単語Stock4500 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 準2級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版 | 速読英単語 入門編 改訂第3版 | 速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1316
BATCH_06,6,WB000752,ocean,ocean,大洋、海,noun,名詞,,noun:8,45,410.16,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),8,DUO3.0 | チャンクで英単語 Standard 第2版 | 英単語ターゲット1200 改訂版 | 英検 4級 でる順パス単 5訂版 | 英検 準2級 プラス 重要度順パス単 | 速読英単語 中学版 改訂版 | 速読英単語 入門編 改訂第3版 | 速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1317
BATCH_06,6,WB000751,office,office,オフィス,noun,名詞,,noun:8,45,433.11,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),8,ユメタン黄 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 4級 でる順パス単 5訂版 | 英検 5級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版 | 速読英単語 入門編 改訂第3版 | 速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1318
BATCH_06,6,WB000772,part,part,部分、役割,noun,名詞,,noun:8,45,419.72,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),8,コーパス4500 4th Edition | ユメタン黄 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 4級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版 | 速読英単語 入門編 改訂第3版 | 速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1319
BATCH_06,6,WB002563,police,police,警察,noun,名詞,,noun:8,45,415.9,False,fallback_noun,1,JHS_Foundation,中3発展,中3発展(標準),8,DUO3.0 | 英単語Stock3000 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 準2級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版 | 速読英単語 入門編 改訂第3版 | 速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1320
BATCH_06,6,WB002599,response,response,反応；答え,noun,名詞,,noun:8,45,398.69,False,fallback_noun,1,JHS_Foundation,中3発展,中3発展(標準),8,TOEIC Gold Phrases 金のフレーズ | ユメタン黄 | 英単語Stock3000 | 英検 2級 でる順パス単 5訂版 | 英検 準2級 プラス 重要度順パス単 | 話題別英単語リンガメタリカ | 速読英単語 中学版 改訂版 | 速読英単語 入門編 改訂第3版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1321
BATCH_06,6,WB000890,sale,sale,販売、特売,noun,名詞,,noun:8,45,419.72,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),8,システム英単語 BASIC 5訂版 | 英単語Stock4500 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 4級 でる順パス単 5訂版 | 英検 準2級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版 | 速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1322
BATCH_06,6,WB000947,shadow,shadow,影,noun,名詞,,noun:8,45,415.9,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),8,システム英単語 BASIC 5訂版 | チャンクで英単語 Standard 第2版 | ユメタン黄 | 英単語ターゲット1200 改訂版 | 英検 準2級 でる順パス単 5訂版 | 英検 準2級 プラス 重要度順パス単 | 速読英単語 中学版 改訂版 | 速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1323
BATCH_06,6,WB002621,shore,shore,（海・湖・広い川の）岸,noun,名詞,,noun:8,45,387.21,False,fallback_noun,1,JHS_Foundation,中3発展,中1基礎(標準),8,DUO3.0 | TOEFLテスト英単語3800 | コーパス4500 4th Edition | システム英単語 BASIC 5訂版 | チャンクで英単語 Standard 第2版 | 英単語ターゲット1200 改訂版 | 速読英単語 中学版 改訂版 | 速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1324
BATCH_06,6,WB002678,skin,skin,皮膚；皮,noun,名詞,,noun:8,45,400.6,False,fallback_noun,1,JHS_Foundation,中3発展,中1基礎(標準),8,チャンクで英単語 Standard 第2版 | 英単語Stock4500 | 英単語ターゲット1200 改訂版 | 英検 2級 でる順パス単 5訂版 | 英検 準2級 プラス 重要度順パス単 | 速読英単語 中学版 改訂版 | 速読英単語 入門編 改訂第3版 | 速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1325
BATCH_06,6,WB002661,stomach,stomach,"腹,胃",noun,名詞,,noun:8,45,415.9,False,fallback_noun,1,JHS_Foundation,中3発展,中3発展(標準),8,DUO3.0 | 英単語Stock3000 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 準2級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版 | 速読英単語 入門編 改訂第3版 | 速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1326
BATCH_06,6,WB002648,storm,storm,嵐,noun,名詞,,noun:8,45,392.95,False,fallback_noun,1,JHS_Foundation,中3発展,中3発展(標準),8,TOEFLテスト英単語3800 | コーパス4500 4th Edition | システム英単語 5訂版 | システム英単語 BASIC 5訂版 | チャンクで英単語 Standard 第2版 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 準2級 でる順パス単 5訂版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1327
BATCH_06,6,WB002698,though,though,でも、やっぱり,noun,名詞,,noun:8,45,392.95,False,fallback_noun,1,JHS_Foundation,中3発展,中3発展(標準),8,コーパス4500 4th Edition | システム英単語 BASIC 5訂版 | 英単語Stock3000 | 英単語Stock4500 | 英単語ターゲット1200 改訂版 | 英検 2級 でる順パス単 5訂版 | 英検 準2級 でる順パス単 5訂版 | 速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1328
BATCH_06,6,WB002699,thought,thought,考え、思考,noun,名詞,,noun:8,45,408.25,False,fallback_noun,1,JHS_Foundation,中3発展,中3発展(標準),8,チャンクで英単語 Standard 第2版 | 英単語Stock3000 | 英単語ターゲット1200 改訂版 | 英単語ターゲット1400 5訂版 | 英単語ターゲット1900 6訂版 | 英検 準2級 でる順パス単 5訂版 | 英検 準2級 プラス 重要度順パス単 | 速読英単語 入門編 改訂第3版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1329
BATCH_06,6,WB001018,tired,tired,"飽きて, 疲れて",noun,名詞,,noun:8,45,421.64,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),8,コーパス4500 4th Edition | システム英単語 BASIC 5訂版 | 英単語Stock3000 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 4級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版 | 速読英単語 入門編 改訂第3版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1330
BATCH_06,6,WB002706,toward,toward,〜の方へ向かって,noun,名詞,,noun:8,45,421.64,False,fallback_noun,1,JHS_Foundation,中3発展,中3発展(標準),8,システム英単語 BASIC 5訂版 | 英単語Stock3000 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 準2級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版 | 速読英単語 入門編 改訂第3版 | 速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1331
BATCH_06,6,WB002744,upstairs,upstairs,上の階へ,noun,名詞,,noun:8,45,402.51,False,fallback_noun,1,JHS_Foundation,中3発展,中3発展(標準),8,DUO3.0 | TOEFLテスト英単語3800 | システム英単語 BASIC 5訂版 | チャンクで英単語 Standard 第2版 | 英単語Stock3000 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 準2級 でる順パス単 5訂版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1332
BATCH_06,6,WB002754,victory,victory,勝利,noun,名詞,,noun:8,45,402.51,False,fallback_noun,1,JHS_Foundation,中3発展,中3発展(標準),8,チャンクで英単語 Standard 第2版 | ユメタン黄 | 英単語Stock4500 | 英単語ターゲット1200 改訂版 | 英検 準2級 でる順パス単 5訂版 | 英検 準2級 プラス 重要度順パス単 | 速読英単語 入門編 改訂第3版 | 鉄緑会 東大英単語熟語 鉄壁,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1333
BATCH_06,6,WB001094,wood,wood,木材,noun,名詞,,noun:8,45,425.46,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),8,ユメタン黄 | 英単語Stock3000 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 準2級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版 | 速読英単語 入門編 改訂第3版 | 速読英単語 必修編,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1334
BATCH_06,6,WB000222,advice,advice,助言,noun,名詞,,noun:7,45,369.65,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),7,TOEFLテスト英単語3800 | ユメタン黄 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 準2級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版 | 速読英単語 入門編 改訂第3版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1335
BATCH_06,6,WB000202,angry,angry,"怒った, 腹を立てた（状態）, 怒っている",noun,名詞,verb,noun:6 | verb:1,65,340.91,True,meaning_noun_marker,1,JHS_Foundation,中1基礎,中1基礎(標準),7,システム英単語 BASIC 5訂版 | ユメタン黄 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 4級 でる順パス単 5訂版 | 速読英単語 入門編 改訂第3版 | 速読英単語 必修編,MEDIUM,7,mid_confidence(<70) | multi_pos | many_sources_with_conflict,,,,,,noun,名詞,prefill_keep_current_non_fallback:meaning_noun_marker,auto_prefill,done,keep_current_non_fallback,True,1336
BATCH_06,6,WB002220,blanket,blanket,毛布,noun,名詞,,noun:7,45,356.26,False,fallback_noun,1,JHS_Foundation,中3発展,中3発展(標準),7,TOEFLテスト英単語3800 | 英単語Stock3000 | 英単語ターゲット1200 改訂版 | 英検 2級 でる順パス単 5訂版 | 英検 準2級 でる順パス単 5訂版 | 英検 準2級 プラス 重要度順パス単 | 速読英単語 中学版 改訂版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1337
BATCH_06,6,WB000266,both,both,両方,noun,名詞,,noun:7,45,383.04,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),7,システム英単語 BASIC 5訂版 | ユメタン黄 | 英単語Stock3000 | 英単語ターゲット1200 改訂版 | 英検 3級 でる順パス単 5訂版 | 英検 4級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1338
BATCH_06,6,WB000338,cafeteria,cafeteria,喫茶店,noun,名詞,,noun:7,45,360.09,False,fallback_noun,1,JHS_Foundation,中1基礎,中1基礎(標準),7,TOEIC Gold Phrases 金のフレーズ | 英単語Stock3000 | 英検 3級 でる順パス単 5訂版 | 英検 4級 でる順パス単 5訂版 | 英検 5級 でる順パス単 5訂版 | 速読英単語 中学版 改訂版 | 鉄緑会 東大英単語熟語 鉄壁,MEDIUM,7,low_confidence(<60) | weak_evidence:fallback_noun,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,1339
